sed.date,lake,sed_mean,sed_mean_bb,wateryear,ice_endmember,B2mean,month,albedo.predict.wholelake,albedo.predict.bb
2017-11-18,East Lake Bonney,0.1133719771087148,0.02743095297876236,2018,0.9725690470212376,0.4851263126682676,Nov,0.4587426608901582,0.49235063350190256
2017-11-21,West Lake Bonney,0.17577906989359274,0.15900374166047376,2018,0.8409962583395263,0.47647419238114147,Nov,0.42429069966780164,0.43085083526682805
2017-11-21,East Lake Bonney,0.1387552960992161,0.03560369723795534,2018,0.9643963027620447,0.47647419238114147,Nov,0.4387691631055112,0.47910747818242755
2017-11-25,West Lake Bonney,0.12906062086323616,0.11412595216629666,2018,0.8858740478337034,0.46817637554166497,Nov,0.43292464412279624,0.43876497406549336
2017-11-25,East Lake Bonney,0.12433446616992294,0.0615733982787653,2018,0.9384266017212347,0.46817637554166497,Nov,0.434772847342385,0.45931609978932353
2017-11-27,West Lake Bonney,0.09569152981171423,0.0755945277735226,2018,0.9244054722264774,0.4627602185732782,Nov,0.43968448854435443,0.447543593097919
2017-11-27,East Lake Bonney,0.10249671838394908,0.04878610506307773,2018,0.9512138949369223,0.4627602185732782,Nov,0.4370232613426912,0.45802725611378353
2017-11-30,West Lake Bonney,0.0982471162090453,0.05134680033848211,2018,0.9486531996615178,0.4916829887517892,Nov,0.47227120043570475,0.4906119701346627
2017-11-30,East Lake Bonney,0.09776349238448462,0.04582273893810688,2018,0.9541772610618932,0.4916829887517892,Nov,0.4724603256691398,0.492772201597214
2017-12-02,West Lake Bonney,0.0925601343802514,0.04760886624576211,2018,0.9523911337542379,0.49318816765606266,Dec,0.47624300781351164,0.4938215857234364
2017-12-02,East Lake Bonney,0.1743785867063927,0.10979188617371888,2018,0.8902081138262812,0.49318816765606266,Dec,0.4442472021694651,0.46950438387703713
