lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Fryxell,2020-11-28,0.4901607197493389,0.4636992364817805,0.4601488853529234,0.694826066493988,0.6737595200538635,0.6976839303970337,0.23702238500118256,0.1925700455904007,0.1625477820634842
Lake Fryxell,2020-11-29,0.49675006491206614,0.46610038856061725,0.46701028989342924,0.7056413888931274,0.676054835319519,0.7093893885612488,0.22610192000865936,0.18138843774795532,0.16295480728149414
Lake Fryxell,2020-12-01,0.4893565097347838,0.4679224603680412,0.4652666150881736,0.6854646801948547,0.669460117816925,0.6946119666099548,0.2172645926475525,0.17671628296375275,0.1523832231760025
Lake Fryxell,2020-12-03,0.5103758652784256,0.47841143165889227,0.48193306624348864,0.6991859674453735,0.6720752120018005,0.7027934789657593,0.21685005724430084,0.17004504799842834,0.1460646092891693
Lake Fryxell,2020-12-08,0.49419139106712545,0.4615718961620082,0.4682472520703173,0.6653965711593628,0.6203191876411438,0.6437909007072449,0.19410626590251923,0.1543409824371338,0.13521212339401245
Lake Fryxell,2020-12-10,0.5165433846743462,0.4885232963818213,0.49643117343114634,0.6867873072624207,0.6506099700927734,0.6501427888870239,0.19470061361789703,0.14780128002166748,0.12742719054222107
Lake Fryxell,2020-12-14,0.5312762811283384,0.5035394763485749,0.5042031583494676,0.6992601752281189,0.6613450646400452,0.6709597110748291,0.28323233127593994,0.2416047304868698,0.22983315587043762
Lake Fryxell,2020-12-15,0.510173136811358,0.4781224566254857,0.48147518299410225,0.6682857275009155,0.6597484946250916,0.6816765666007996,0.21170654892921448,0.18144690990447998,0.16611017286777496
Lake Fryxell,2020-12-21,0.5138375994009756,0.49569249334883403,0.5011344247868584,0.6524723172187805,0.637971818447113,0.6471908688545227,0.1952279657125473,0.1620980054140091,0.13608601689338684
Lake Fryxell,2020-12-24,0.5015296114191018,0.4766644731221408,0.4893706000917381,0.6651057004928589,0.6497694849967957,0.6808682680130005,0.17204347252845764,0.13354824483394623,0.11799049377441406
Lake Fryxell,2020-12-26,0.5112586659595718,0.47960711478160045,0.489089370408963,0.7120764851570129,0.6603305339813232,0.6641183495521545,0.1700974702835083,0.12729071080684662,0.10608018189668655
Lake Fryxell,2020-12-30,0.4924977344163716,0.4566151760628342,0.4657480638449734,0.6814033389091492,0.6291975378990173,0.6300345063209534,0.16937625408172607,0.12205719202756882,0.09305115789175034
Lake Fryxell,2021-01-06,0.4777034562147818,0.4448457870339353,0.4503670815801545,0.6923229694366455,0.6441563963890076,0.6392953991889954,0.15114854276180267,0.11321201920509338,0.08933435380458832
Lake Fryxell,2021-01-13,0.466213833735768,0.4305147282784284,0.43681176972616237,0.5899996161460876,0.546379804611206,0.5506864786148071,0.28485143184661865,0.24125473201274872,0.23334817588329315
Lake Fryxell,2021-01-16,0.49212043875132905,0.46605478801091654,0.47572731484944686,0.6924593448638916,0.6604188084602356,0.673366904258728,0.1690698117017746,0.12360779941082001,0.09395673125982285
Lake Fryxell,2021-01-18,0.5474558319871968,0.5260237207814858,0.542877469726145,0.7359667420387268,0.7039473652839661,0.7251756191253662,0.29148122668266296,0.25216037034988403,0.24373194575309753
